index,from_station_code,to_station_code,count,stations
72509,土気,御茶ノ水,28,"['蘇我', '千葉']"
72510,茂原,御茶ノ水,197,"['千葉', '錦糸町']"
72511,浜野,御茶ノ水,16,['千葉']
72512,浜野,御茶ノ水,22,"['千葉', '錦糸町']"
72513,八幡宿,御茶ノ水,22,['千葉']
72514,五井,御茶ノ水,38,"['千葉', '錦糸町']"
72515,長浦,御茶ノ水,34,"['千葉', '錦糸町']"
72516,戸田公園,御茶ノ水,46,"['赤羽', '秋葉原']"
72517,武蔵浦和,御茶ノ水,64,"['赤羽', '上野', '秋葉原']"
72518,与野本町,御茶ノ水,91,"['大宮', '上野', '秋葉原']"
72519,稲毛海岸,御茶ノ水,36,"['南船橋', '西船橋']"
72520,小山,御茶ノ水,57,"['上野', '秋葉原']"
72524,泉岳寺,御茶ノ水,126,['浅草橋']
72525,本所吾妻橋,御茶ノ水,49,['浅草橋']
72527,志村三丁目,御茶ノ水,240,['水道橋']
72528,落合南長崎,御茶ノ水,101,['東中野']
72529,光が丘,御茶ノ水,51,['東中野']
72530,扇大橋,御茶ノ水,21,"['西日暮里', '秋葉原']"
72531,高野,御茶ノ水,74,"['西日暮里', '秋葉原']"
72532,谷在家,御茶ノ水,95,"['日暮里', '秋葉原']"
72533,南千住,御茶ノ水,45,['秋葉原']
72534,三ノ輪,御茶ノ水,80,['秋葉原']
72535,入谷,御茶ノ水,56,['秋葉原']
72536,早稲田,御茶ノ水,24,['飯田橋']
72537,東池袋,御茶ノ水,231,['飯田橋']
72538,豊洲,御茶ノ水,21,['飯田橋']
72539,上大岡,御茶ノ水,10,"['品川', '秋葉原']"
72540,追浜,御茶ノ水,10,"['泉岳寺', '浅草橋']"
72541,向ヶ丘遊園,御茶ノ水,48,"['代々木上原', '新宿']"
72545,京王稲田堤,御茶ノ水,21,"['調布', '新宿']"
72547,駒場東大前,御茶ノ水,107,"['渋谷', '代々木']"
72548,都立大学,御茶ノ水,32,"['渋谷', '代々木']"
72549,多摩川,御茶ノ水,30,"['渋谷', '代々木']"
72550,元住吉,御茶ノ水,17,"['武蔵小杉', '渋谷', '代々木']"
72551,三軒茶屋,御茶ノ水,49,"['渋谷', '代々木']"
72552,用賀,御茶ノ水,144,"['渋谷', '代々木']"
72553,青葉台,御茶ノ水,20,"['渋谷', '代々木']"
72554,都立家政,御茶ノ水,28,['西武新宿']
72555,都立家政,御茶ノ水,27,"['高田馬場', '新宿']"
72559,花小金井,御茶ノ水,65,"['高田馬場', '飯田橋']"
72560,小平,御茶ノ水,16,"['高田馬場', '新宿']"
72563,東向島,御茶ノ水,27,"['曳舟', '押上', '錦糸町']"
72564,五反野,御茶ノ水,48,"['北千住', '秋葉原']"
72565,竹ノ塚,御茶ノ水,12,"['北千住', '秋葉原']"
72566,竹ノ塚,御茶ノ水,251,"['西新井', '北千住', '上野', '秋葉原']"
72567,谷塚,御茶ノ水,13,"['北千住', '秋葉原']"
72568,越谷,御茶ノ水,9,"['北千住', '秋葉原']"
72569,一ノ割,御茶ノ水,46,"['北千住', '秋葉原']"
72570,東武動物公園,御茶ノ水,35,"['北千住', '上野', '秋葉原']"
72571,東あずま,御茶ノ水,27,['亀戸']
72572,北大宮,御茶ノ水,21,"['大宮', '秋葉原']"
72573,大宮公園,御茶ノ水,20,"['大宮', '上野', '秋葉原']"
72574,岩槻,御茶ノ水,215,"['大宮', '上野', '秋葉原']"
72575,川間,御茶ノ水,16,"['流山おおたかの森', '秋葉原']"
72576,愛宕,御茶ノ水,12,"['流山おおたかの森', '秋葉原']"
72577,江戸川台,御茶ノ水,23,"['流山おおたかの森', '秋葉原']"
72578,初石,御茶ノ水,63,"['流山おおたかの森', '秋葉原']"
72579,初石,御茶ノ水,13,"['柏', '上野', '秋葉原']"
72580,豊四季,御茶ノ水,123,"['流山おおたかの森', '秋葉原']"
72581,新柏,御茶ノ水,13,"['柏', '上野', '秋葉原']"
72582,六実,御茶ノ水,22,"['船橋', '錦糸町']"
72583,鎌ヶ谷,御茶ノ水,14,['船橋']
72584,鎌ヶ谷,御茶ノ水,45,"['船橋', '錦糸町']"
72585,馬込沢,御茶ノ水,15,['船橋']
72586,塚田,御茶ノ水,12,"['船橋', '錦糸町']"
72587,新船橋,御茶ノ水,166,['船橋']
72588,東松山,御茶ノ水,54,"['池袋', '新宿']"
72589,堀切菖蒲園,御茶ノ水,30,"['日暮里', '秋葉原']"
72590,お花茶屋,御茶ノ水,191,"['日暮里', '秋葉原']"
72591,京成高砂,御茶ノ水,27,"['青砥', '押上', '浅草橋']"
72592,京成小岩,御茶ノ水,16,"['青砥', '押上', '浅草橋']"
72593,東中山,御茶ノ水,61,['京成八幡']
72594,船橋競馬場,御茶ノ水,49,['京成船橋']
72595,船橋競馬場,御茶ノ水,29,"['京成船橋', '西船橋']"
72596,谷津,御茶ノ水,23,['京成船橋']
72597,谷津,御茶ノ水,31,"['京成船橋', '西船橋']"
72598,京成津田沼,御茶ノ水,31,['京成船橋']
72599,京成大久保,御茶ノ水,62,['京成船橋']
72600,実籾,御茶ノ水,38,"['京成船橋', '錦糸町']"
72601,実籾,御茶ノ水,15,"['京成津田沼', '京成船橋', '錦糸町']"
72602,八千代台,御茶ノ水,44,['京成船橋']
72604,八千代台,御茶ノ水,61,"['京成船橋', '錦糸町']"
72605,八千代台,御茶ノ水,19,"['青砥', '押上', '浅草橋']"
72606,京成大和田,御茶ノ水,27,"['青砥', '押上', '浅草橋']"
72607,勝田台,御茶ノ水,93,['京成船橋']
72608,勝田台,御茶ノ水,28,"['京成船橋', '錦糸町']"
72609,ユーカリが丘,御茶ノ水,55,['京成八幡']
72610,京成佐倉,御茶ノ水,37,"['京成上野', '秋葉原']"
72611,京成酒々井,御茶ノ水,11,['京成船橋']
72612,京成成田,御茶ノ水,16,"['日暮里', '秋葉原']"
72613,京成立石,御茶ノ水,70,"['押上', '浅草橋']"
72614,学園前,御茶ノ水,29,"['千葉中央', '京成千葉', '錦糸町']"
72615,おゆみ野,御茶ノ水,35,"['千葉中央', '京成千葉']"
72616,前原,御茶ノ水,14,['新津田沼']
72617,薬園台,御茶ノ水,79,['新津田沼']
72618,習志野,御茶ノ水,45,['新津田沼']
72619,北習志野,御茶ノ水,159,['新津田沼']
72620,北習志野,御茶ノ水,867,"['新津田沼', '錦糸町']"
72622,高根公団,御茶ノ水,196,['新津田沼']
72623,高根公団,御茶ノ水,21,"['新津田沼', '錦糸町']"
72624,高根公団,御茶ノ水,17,"['北習志野', '西船橋']"
72625,鎌ヶ谷大仏,御茶ノ水,69,['新津田沼']
72626,鎌ヶ谷大仏,御茶ノ水,29,"['新津田沼', '錦糸町']"
72627,五香,御茶ノ水,13,"['松戸', '上野', '秋葉原']"
72628,みのり台,御茶ノ水,71,"['松戸', '上野', '秋葉原']"
72630,南守谷,御茶ノ水,22,"['守谷', '秋葉原']"
72631,小絹,御茶ノ水,48,"['守谷', '北千住', '日暮里', '秋葉原']"
72632,新柴又,御茶ノ水,49,"['京成高砂', '青砥', '押上', '浅草橋']"
72633,西白井,御茶ノ水,11,"['新鎌ヶ谷', '船橋']"
72634,千葉ニュータウン中央,御茶ノ水,19,"['京成高砂', '青砥', '押上', '浅草橋']"
72635,印西牧の原,御茶ノ水,16,"['京成高砂', '青砥', '押上', '浅草橋']"
72636,作草部,御茶ノ水,14,['千葉']
72637,作草部,御茶ノ水,11,"['千葉', '錦糸町']"
72638,天台,御茶ノ水,18,['千葉']
72639,北習志野,御茶ノ水,193,['西船橋']
72640,八千代中央,御茶ノ水,44,['西船橋']
72641,浅草,御茶ノ水,45,['秋葉原']
72642,六町,御茶ノ水,45,['秋葉原']
72643,八潮,御茶ノ水,135,['秋葉原']
72645,三郷中央,御茶ノ水,10,['秋葉原']
72646,南流山,御茶ノ水,363,['秋葉原']
72648,流山セントラルパーク,御茶ノ水,17,['秋葉原']
72649,流山おおたかの森,御茶ノ水,71,['秋葉原']
72651,柏の葉キャンパス,御茶ノ水,165,['秋葉原']
72653,柏たなか,御茶ノ水,23,['秋葉原']
72654,守谷,御茶ノ水,28,['秋葉原']
72655,みどりの,御茶ノ水,12,['秋葉原']
72656,研究学園,御茶ノ水,73,['秋葉原']
72657,つくば,御茶ノ水,39,['秋葉原']
72658,原市,御茶ノ水,17,"['大宮', '上野', '秋葉原']"
72659,志久,御茶ノ水,23,"['大宮', '秋葉原']"
72660,国分寺,信濃町,19,['三鷹']
72661,立川,信濃町,45,['新宿']
72662,日野,信濃町,14,"['豊田', '新宿']"
72663,八王子,信濃町,36,['新宿']
72664,西八王子,信濃町,17,['新宿']
72665,四方津,信濃町,189,"['高尾', '新宿']"
72666,東大宮,信濃町,17,"['上野', '秋葉原']"
72667,栗橋,信濃町,20,"['大宮', '新宿']"
72668,北浦和,信濃町,23,['秋葉原']
72669,北浦和,信濃町,20,"['浦和', '新宿']"
72670,西川口,信濃町,53,['秋葉原']
72671,川口,信濃町,26,['秋葉原']
72672,川口,信濃町,30,"['赤羽', '新宿']"
72673,東十条,信濃町,59,['秋葉原']
72674,日暮里,信濃町,26,['秋葉原']
72675,大森,信濃町,25,"['品川', '代々木']"
72676,鶴見,信濃町,30,"['品川', '代々木']"
72677,鶴見,信濃町,49,"['川崎', '品川', '代々木']"
72678,柏,信濃町,16,"['日暮里', '秋葉原']"
72679,取手,信濃町,10,"['上野', '秋葉原']"
72680,佐貫,信濃町,24,"['日暮里', '秋葉原']"
72681,金町,信濃町,63,"['綾瀬', '新御茶ノ水']"
72682,津田沼,信濃町,26,[]
72683,西船橋,信濃町,13,[]
72684,本八幡,信濃町,55,[]
72685,市川,信濃町,89,[]
72686,小岩,信濃町,122,[]
72687,平井,信濃町,29,[]
72689,浅草橋,信濃町,20,[]
72691,代々木,信濃町,10,[]
72694,高円寺,信濃町,53,[]
72695,阿佐ヶ谷,信濃町,15,[]
72696,阿佐ヶ谷,信濃町,44,['高円寺']
72697,荻窪,信濃町,42,[]
72698,西荻窪,信濃町,94,[]
72700,四街道,信濃町,17,['千葉']
72701,大崎,信濃町,52,['代々木']
72702,五反田,信濃町,36,['代々木']
72703,目黒,信濃町,130,['代々木']
72706,目白,信濃町,66,['新宿']
72707,巣鴨,信濃町,27,['新宿']
72708,鶯谷,信濃町,57,['秋葉原']
72710,船橋法典,信濃町,192,['西船橋']
72711,矢部,信濃町,46,"['長津田', '渋谷', '代々木']"
72712,八王子みなみ野,信濃町,22,"['八王子', '新宿']"
72713,保土ヶ谷,信濃町,22,"['横浜', '新宿']"
72714,東戸塚,信濃町,15,"['横浜', '新宿']"
72715,鎌取,信濃町,23,['千葉']
72716,十条,信濃町,87,['新宿']
72718,浮間舟渡,信濃町,37,"['池袋', '新宿']"
72719,与野本町,信濃町,23,['新宿']
72720,葛西臨海公園,信濃町,72,"['東京', '御茶ノ水']"
72721,海浜幕張,信濃町,18,"['東京', '四ッ谷']"
72722,検見川浜,信濃町,21,"['東京', '四ッ谷']"
72723,大宮,信濃町,42,['新宿']
72724,尾久,信濃町,8,"['上野', '秋葉原']"
72725,白山,信濃町,28,['水道橋']
72726,志村三丁目,信濃町,9,['水道橋']
72727,高島平,信濃町,22,['水道橋']
72728,瑞江,信濃町,50,['市ヶ谷']
72729,船堀,信濃町,161,['市ヶ谷']
72730,西大島,信濃町,12,['市ヶ谷']
72732,上永谷,信濃町,25,"['上大岡', '品川', '代々木']"
72733,新高円寺,信濃町,31,['新宿']
72734,南阿佐ケ谷,信濃町,12,['新宿']
72735,方南町,信濃町,44,"['中野坂上', '新宿']"
72736,北千住,信濃町,42,['秋葉原']
72737,妙典,信濃町,34,['飯田橋']
72738,千駄木,信濃町,12,['新御茶ノ水']
72739,千川,信濃町,82,['市ケ谷']
72740,白金台,信濃町,9,['四ツ谷']
72741,西ケ原,信濃町,11,['四ツ谷']
72742,王子神谷,信濃町,68,['市ケ谷']
72743,上大岡,信濃町,25,"['品川', '代々木']"
72744,杉田,信濃町,18,"['上大岡', '品川', '代々木']"
72745,金沢八景,信濃町,47,"['横浜', '品川', '代々木']"
72746,京急大津,信濃町,40,"['品川', '代々木']"
72747,下北沢,信濃町,45,['新宿']
72748,登戸,信濃町,230,['新宿']
72749,生田,信濃町,38,['新宿']
72751,新百合ヶ丘,信濃町,225,['新宿']
72752,町田,信濃町,47,['新宿']
72753,小田急相模原,信濃町,14,['新宿']
72754,小田急相模原,信濃町,13,"['相模大野', '新宿']"
72755,大和,信濃町,45,"['相模大野', '新宿']"
72756,初台,信濃町,30,['新宿']
72758,笹塚,信濃町,8,['新宿']
72759,代田橋,信濃町,7,['新宿']
72760,下高井戸,信濃町,134,['新宿']
72761,桜上水,信濃町,19,['新宿']
72762,上北沢,信濃町,118,['新宿']
72763,芦花公園,信濃町,41,['新宿']
72764,千歳烏山,信濃町,53,['新宿']
72766,仙川,信濃町,73,"['千歳烏山', '新宿']"
72767,つつじヶ丘,信濃町,52,['新宿']
72768,国領,信濃町,8,['新宿']
72769,布田,信濃町,9,['新宿']
72770,調布,信濃町,28,['新宿']
72771,西調布,信濃町,9,"['調布', '新宿']"
72772,府中,信濃町,28,['新宿']
72773,京王稲田堤,信濃町,12,"['調布', '新宿']"
72774,南大沢,信濃町,8,"['調布', '新宿']"
72775,池ノ上,信濃町,18,"['渋谷', '代々木']"
72776,西永福,信濃町,15,"['明大前', '新宿']"
72777,高井戸,信濃町,12,"['明大前', '新宿']"
72779,祐天寺,信濃町,83,"['渋谷', '代々木']"
72780,自由が丘,信濃町,34,"['渋谷', '代々木']"
72781,武蔵小山,信濃町,22,"['目黒', '代々木']"
72782,西小山,信濃町,26,"['目黒', '代々木']"
72783,戸越銀座,信濃町,16,"['五反田', '代々木']"
72784,二子玉川,信濃町,9,"['渋谷', '代々木']"
72785,高津,信濃町,9,"['渋谷', '代々木']"
72786,溝の口,信濃町,11,"['渋谷', '代々木']"
72787,たまプラーザ,信濃町,345,"['渋谷', '代々木']"
72788,田奈,信濃町,22,"['渋谷', '代々木']"
72789,南町田,信濃町,82,"['渋谷', '代々木']"
72790,東伏見,信濃町,13,"['高田馬場', '新宿']"
72791,東村山,信濃町,37,['西武新宿']
72792,所沢,信濃町,17,"['高田馬場', '新宿']"
72793,新所沢,信濃町,150,"['高田馬場', '新宿']"
72794,狭山市,信濃町,11,"['高田馬場', '新宿']"
72795,石神井公園,信濃町,110,"['池袋', '新宿']"
72796,大泉学園,信濃町,85,"['池袋', '新宿']"
72797,保谷,信濃町,333,"['池袋', '新宿']"
72798,ひばりヶ丘,信濃町,183,"['池袋', '新宿']"
72800,東久留米,信濃町,12,"['池袋', '新宿']"
72801,東久留米,信濃町,18,"['保谷', '池袋', '新宿']"
72803,狭山ヶ丘,信濃町,15,"['小手指', '池袋', '新宿']"
72804,入間市,信濃町,55,"['池袋', '新宿']"
72805,飯能,信濃町,38,"['池袋', '新宿']"
72806,西武園,信濃町,26,"['東村山', '高田馬場', '新宿']"
72807,東大和市,信濃町,15,"['小平', '高田馬場', '新宿']"
72808,五反野,信濃町,6,"['北千住', '秋葉原']"
72809,竹ノ塚,信濃町,145,"['北千住', '日暮里', '新宿']"
72810,新越谷,信濃町,277,"['北千住', '秋葉原']"
72811,せんげん台,信濃町,66,"['北千住', '秋葉原']"
72812,曳舟,信濃町,122,['亀戸']
72813,梅郷,信濃町,16,"['流山おおたかの森', '秋葉原']"
72814,中板橋,信濃町,33,"['池袋', '新宿']"
72815,東武練馬,信濃町,30,"['池袋', '新宿']"
72816,朝霞,信濃町,15,"['成増', '池袋', '新宿']"
72817,志木,信濃町,35,"['池袋', '新宿']"
72818,みずほ台,信濃町,57,"['池袋', '新宿']"
72819,川越,信濃町,23,"['池袋', '新宿']"
72820,曳舟,信濃町,103,"['押上', '錦糸町']"
72821,京成大久保,信濃町,34,['京成船橋']
72822,実籾,信濃町,32,['京成船橋']
72823,八千代台,信濃町,33,['京成船橋']
72824,京成曳舟,信濃町,24,"['押上', '浅草橋']"
72825,青砥,信濃町,18,"['押上', '浅草橋']"
72826,薬園台,信濃町,81,['新津田沼']
72827,星川,信濃町,19,"['横浜', '東京', '四ッ谷']"
72828,三ツ境,信濃町,8,"['横浜', '新宿']"
72829,緑園都市,信濃町,16,"['二俣川', '横浜', '恵比寿', '代々木']"
72830,桜木,信濃町,8,"['都賀', '千葉']"
72831,八千代緑が丘,信濃町,36,['西船橋']
72832,川口元郷,信濃町,11,"['赤羽岩淵', '四ツ谷']"
72833,鳩ヶ谷,信濃町,40,"['赤羽岩淵', '四ツ谷']"
72834,八潮,信濃町,55,['秋葉原']
72835,南流山,信濃町,6,['秋葉原']
72836,柏の葉キャンパス,信濃町,46,['秋葉原']
72837,守谷,信濃町,14,['秋葉原']
72838,昭和島,信濃町,22,"['モノレール浜松町', '神田', '四ッ谷']"
72839,沼南,信濃町,15,"['大宮', '新宿']"
72840,志久,信濃町,13,"['大宮', '新宿']"
72842,八王子,高円寺,77,['三鷹']
72843,平井,高円寺,181,[]
72852,十条,高円寺,295,['新宿']
72853,戸越,高円寺,16,"['五反田', '新宿']"
72854,中井,高円寺,112,['東中野']
72855,弘明寺,高円寺,32,"['横浜', '品川', '新宿']"
72856,八幡山,高円寺,11,['新宿']
72857,浜田山,高円寺,219,['吉祥寺']
72858,久我山,高円寺,61,['吉祥寺']
72860,三鷹台,高円寺,41,['吉祥寺']
72861,石川台,高円寺,30,"['五反田', '新宿']"
72862,南大塚,高円寺,32,"['高田馬場', '中野']"
72863,新田,高円寺,54,"['北千住', '秋葉原']"
72864,新鎌ヶ谷,高円寺,28,['船橋']
72865,高幡不動,高円寺,11,"['立川南', '三鷹']"
72866,柏の葉キャンパス,高円寺,74,['秋葉原']
72867,国分寺,稲城長沼,109,"['西国分寺', '府中本町']"
72869,東陽町,稲城長沼,42,"['大手町', '代々木上原', '登戸']"
72871,鶴川,稲城長沼,9,['登戸']
72872,相武台前,稲城長沼,69,['登戸']
72873,梶が谷,稲城長沼,41,['溝の口']
72874,保谷,稲城長沼,20,"['秋津', '府中本町']"
72875,星川,稲城長沼,270,"['横浜', '武蔵小杉']"
72876,国分寺,府中本町,81,['西国分寺']
72877,錦糸町,府中本町,47,"['御茶ノ水', '西国分寺']"
72879,武蔵浦和,府中本町,14,[]
72880,田無,府中本町,20,"['小平', '萩山', '国分寺', '西国分寺']"
72881,狭山市,府中本町,39,"['所沢', '秋津']"
72882,石神井公園,府中本町,40,['秋津']
72883,ひばりヶ丘,府中本町,55,['秋津']
72884,東久留米,府中本町,19,['秋津']
72885,狭山ヶ丘,府中本町,535,['秋津']
72888,入間市,府中本町,35,['秋津']
72890,上福岡,府中本町,60,['朝霞台']
72891,若葉,府中本町,25,['朝霞台']
72892,原市,府中本町,52,"['大宮', '南浦和']"
72893,国分寺,北朝霞,23,['西国分寺']
72894,八王子,北朝霞,81,['西国分寺']
72896,東大宮,北朝霞,92,"['大宮', '南浦和']"
72897,府中本町,北朝霞,20,[]
72898,新秋津,北朝霞,43,[]
72899,東所沢,北朝霞,72,[]
72900,武蔵浦和,北朝霞,436,[]
72901,東浦和,北朝霞,93,[]
